Coleoptera,Anacaena,TRUE,"Thomson, 1859",ITIS,,,,,,
Coleoptera,Anacaena signaticollis,TRUE,"Fall, 1924",ITIS,,,,,,
Coleoptera,Anchycteis,TRUE,"Horn, 1880",ITIS,,,,,,
Coleoptera,Anchycteis velutina,TRUE,"Horn, 1880",ITIS,,,,,,
Coleoptera,Anchytarsus,TRUE,"Guerin-Meneville, 1843",ITIS,,,,,,
Coleoptera,Anchytarsus bicolor,TRUE,"(Melsheimer, 1846)",ITIS,,,,,,
Coleoptera,Ancyronyx,TRUE,"Erichson, 1847",ITIS,,,,,,
Coleoptera,Ancyronyx variegatus,TRUE,"(Germar, 1824)",ITIS,,,,,,
Coleoptera,Anodocheilus,TRUE,"Babington, 1841",ITIS,,,,,,
Coleoptera,Araeopidius monachus,TRUE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Atractelmis wawona,TRUE,"Chandler, 1954",ITIS,,,,,,
Coleoptera,Berosus,TRUE,"Leach, 1817",ITIS,,,,,,
Coleoptera,Berosus aculeatus,TRUE,"LeConte, 1855",ITIS,,,,,,
Coleoptera,Berosus exiguus,TRUE,"(Say, 1825)",ITIS,,,,,,
Coleoptera,Berosus hatchi,TRUE,"Miller, 1965",ITIS,,,,,,
Coleoptera,Berosus infuscatus,TRUE,"LeConte, 1855",ITIS,,,,,,
Coleoptera,Berosus pantherinus,TRUE,"LeConte, 1855",ITIS,,,,,,
Coleoptera,Berosus peregrinus,TRUE,"(Herbst, 1797)",ITIS,,,,,,
Coleoptera,Berosus sayi,TRUE,"Hansen, 1999",ITIS,,,,,,
Coleoptera,Berosus stylifer,TRUE,"Horn, 1873",ITIS,,,,,,
Coleoptera,Bidessonotus,TRUE,"Regimbart, 1895",ITIS,,,,,,
Coleoptera,Bidessonotus inconspicuus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Boreonectes,TRUE,"Angus, 2010",Other,,,,,,
Coleoptera,Boreonectes aequinoctialis,TRUE,"(Clark, 1862)",Other,,,,,,
Coleoptera,Boreonectes expositus,TRUE,"(Fall, 1923)",Other,,,,,,
Coleoptera,Boreonectes griseostriatus,TRUE,"(De Geer, 1774)",Other,,,,,,
Coleoptera,Boreonectes striatellus,FALSE,"(LeConte, 1852)",Other,,,,,,
Coleoptera,Brychius,TRUE,"Thomson, 1859",ITIS,,,,,,
Coleoptera,Brychius hornii,TRUE,"Crotch, 1873",ITIS,,,,,,
Coleoptera,Brychius pacificus,TRUE,"Carr, 1928",ITIS,,,,,,
Coleoptera,Bryelmis,TRUE,"Barr, 2011",ITIS,,,,,,
Coleoptera,Bryelmis siskiyou,TRUE,"Barr, 2011",ITIS,,,,,,
Coleoptera,Celina,TRUE,"Aube, 1837",ITIS,,,,,,
Coleoptera,Celina hubbelli,TRUE,"Young, 1979",ITIS,,,,,,
Coleoptera,Chaetarthria,TRUE,"Stephens, 1833",ITIS,,,,,,
Coleoptera,Cleptelmis,TRUE,"Sanderson, 1954",ITIS,,,,,,
Coleoptera,Cleptelmis addenda,TRUE,"(Fall, 1907)",ITIS,,,,,,
Coleoptera,Coelambus,TRUE,"Miller, K.B. and Bergsten, J., 2016",Diving beetles of the world: Systematics and biology of the Dytiscidae. JHU Press.,,,,,,
Coleoptera,Coleoptera,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Coleoptera,Colymbetes,TRUE,"Clairville, 1806",ITIS,,,,,,
Coleoptera,Colymbetes densus,TRUE,"LeConte, 1859",ITIS,,,,,,
Coleoptera,Colymbetes incognitus,TRUE,"Zimmerman, 1981",ITIS,,,,,,
Coleoptera,Colymbetinae,TRUE,"Erichson, 1837",ITIS,,,,,,
Coleoptera,Copelatus,TRUE,"Erichson, 1832",ITIS,,,,,,
Coleoptera,Copelatus chevrolati,TRUE,"Aube, 1838",ITIS,,,,,,
Coleoptera,Copelatus glyphicus,TRUE,"(Say, 1823)",ITIS,,,,,,
Coleoptera,Coptotomus,TRUE,"Say, 1830",ITIS,,,,,,
Coleoptera,Coptotomus interrogatus,TRUE,"(Fabricius, 1801)",ITIS,,,,,,
Coleoptera,Coptotomus longulus,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Coptotomus loticus,TRUE,"Hilsenhoff, 1980",ITIS,,,,,,
Coleoptera,Crenitis,TRUE,"Bedel, 1881",ITIS,,,,,,
Coleoptera,Curculionidae,TRUE,"Latreille, 1802",ITIS,,,,,,
Coleoptera,Cybister,TRUE,"Curtis, 1827",ITIS,,,,,,
Coleoptera,Cybister fimbriolatus,TRUE,"(Say, 1825)",ITIS,,,,,,
Coleoptera,Cylloepus,TRUE,"Erichson, 1847",ITIS,,,,,,
Coleoptera,Cymbiodyta,TRUE,"Bedel, 1881",ITIS,,,,,,
Coleoptera,Cymbiodyta acuminata,TRUE,"Fall, 1924",ITIS,,,,,,
Coleoptera,Cymbiodyta blanchardi,TRUE,"Horn, 1890",ITIS,,,,,,
Coleoptera,Cymbiodyta chamberlaini,TRUE,"Smetana, 1974",ITIS,,,,,,
Coleoptera,Cymbiodyta columbiana,TRUE,"Leech, 1948",ITIS,,,,,,
Coleoptera,Cymbiodyta dorsalis,TRUE,"(Motschulsky, 1859)",ITIS,,,,,,
Coleoptera,Cymbiodyta imbellis,TRUE,"(LeConte, 1861)",ITIS,,,,,,
Coleoptera,Cymbiodyta pacifica,TRUE,"Leech, 1948",ITIS,,,,,,
Coleoptera,Cymbiodyta vindicata,TRUE,"Fall, 1924",ITIS,,,,,,
Coleoptera,Cyphon,TRUE,"Paykull, 1799",ITIS,,,,,,
Coleoptera,Derallus altus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Deronectes,TRUE,"Sharp, 1882",ITIS,,,,,,
Coleoptera,Deronectes griseostriatus,TRUE,"(De Geer, 1774)",ITIS,,,,,,
Coleoptera,Derovatellus,TRUE,"Sharp, 1882",ITIS,,,,,,
Coleoptera,Desmopachria,TRUE,"Babington, 1841",ITIS,,,,,,
Coleoptera,Desmopachria convexa,TRUE,"(Aube, 1838)",ITIS,,,,,,
Coleoptera,Deuteronectes,TRUE,"Guignot, 1945",ITIS,,,,,,
Coleoptera,Deuteronectes angustior,TRUE,"(Hatch, 1928)",ITIS,,,,,,
Coleoptera,Deuteronectes picturatus,TRUE,"(Horn, 1883)",ITIS,,,,,,
Coleoptera,Dineutus,TRUE,"Macleay, 1825",ITIS,,,,,,
Coleoptera,Dineutus assimilis,TRUE,"(Kirby, 1837)",ITIS,,,,,,
Coleoptera,Dineutus ciliatus,TRUE,"(Forsberg, 1821)",ITIS,,,,,,
Coleoptera,Dineutus discolor,TRUE,"Aube, 1838",ITIS,,,,,,
Coleoptera,Dineutus hornii,TRUE,"Roberts, 1895",ITIS,,,,,,
Coleoptera,Dineutus serrulatus,TRUE,"LeConte, 1868",ITIS,,,,,,
Coleoptera,Dryopidae,TRUE,"Billberg, 1820",ITIS,,,,,,
Coleoptera,Dubiraphia,TRUE,"Sanderson, 1954",ITIS,,,,,,
Coleoptera,Dubiraphia bivittata,TRUE,"(LeConte, 1852)",ITIS,,,,,,
Coleoptera,Dubiraphia browni,TRUE,"Hilsenhoff, 1973",ITIS,,,,,,
Coleoptera,Dubiraphia giulianii,TRUE,"(Van Dyke, 1949)",ITIS,,,,,,
Coleoptera,Dubiraphia harleyi,TRUE,"Barr, 1984",ITIS,,,,,,
Coleoptera,Dubiraphia minima,TRUE,"Hilsenhoff, 1973",ITIS,,,,,,
Coleoptera,Dubiraphia parva,TRUE,"Hilsenhoff, 1973",ITIS,,,,,,
Coleoptera,Dubiraphia quadrinotata,TRUE,"(Say, 1825)",ITIS,,,,,,
Coleoptera,Dubiraphia robusta,TRUE,"Hilsenhoff, 1973",ITIS,,,,,,
Coleoptera,Dubiraphia vittata,TRUE,"(Melsheimer, 1844)",ITIS,,,,,,
Coleoptera,Dytiscidae,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Dytiscidae,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Dytiscus,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Coleoptera,Dytiscus dauricus,TRUE,"Gebler, 1832",ITIS,,,,,,
Coleoptera,Dytiscus marginicollis,TRUE,"LeConte, 1844",ITIS,,,,,,
Coleoptera,Ectopria,TRUE,"LeConte, 1853",ITIS,,,,,,
Coleoptera,Ectopria nervosa,TRUE,"(Melsheimer, 1845)",ITIS,,,,,,
Coleoptera,Elmidae,TRUE,"Curtis, 1830",ITIS,,,,,,
Coleoptera,Elminae,TRUE,"Curtis, 1830",ITIS,,,,,,
Coleoptera,Elodes,TRUE,"Latreille, 1796",ITIS,,,,,,
Coleoptera,Enochrus,TRUE,"Thomson, 1859",ITIS,,,,,,
Coleoptera,Enochrus californicus,TRUE,"(Horn, 1890)",ITIS,,,,,,
Coleoptera,Enochrus fimbriatus,TRUE,"(Melsheimer, 1844)",ITIS,,,,,,
Coleoptera,Enochrus grossi,TRUE,"Short, 2003",ITIS,,,,,,
Coleoptera,Enochrus hamiltoni,TRUE,"(Horn, 1890)",ITIS,,,,,,
Coleoptera,Enochrus interruptus,TRUE,"Gundersen, 1977",ITIS,,,,,,
Coleoptera,Enochrus ochraceus,TRUE,"(Melsheimer, 1844)",ITIS,,,,,,
Coleoptera,Enochrus piceus piceus,TRUE,"Miller, 1964",ITIS,,,,,,
Coleoptera,Enochrus pygmaeus,TRUE,"(Fabricius, 1792)",ITIS,,,,,,
Coleoptera,Eubrianax,TRUE,"Kiesenwetter, 1874",ITIS,,,,,,
Coleoptera,Eubrianax edwardsi,FALSE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Eubrianax edwardsii,TRUE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Georissus,TRUE,"Latreille, 1809",Other,,,,,,
Coleoptera,Gonielmis,TRUE,"Sanderson, 1954",ITIS,,,,,,
Coleoptera,Graphoderus,TRUE,"Dejean, 1833",ITIS,,,,,,
Coleoptera,Graphoderus occidentalis,TRUE,"Horn, 1883",ITIS,,,,,,
Coleoptera,Graphoderus perplexus,TRUE,"Sharp, 1882",ITIS,,,,,,
Coleoptera,Gymnochthebius,TRUE,"Orchymont, 1943",ITIS,,,,,,
Coleoptera,Gyretes,TRUE,"Brulle, 1834",ITIS,,,,,,
Coleoptera,Gyretes sinuatus,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Gyrinidae,TRUE,"Latreille, 1810",ITIS,,,,,,
Coleoptera,Gyrinus,TRUE,"Geoffroy, 1762",ITIS,,,,,,
Coleoptera,Gyrinus analis,TRUE,"Say, 1825",ITIS,,,,,,
Coleoptera,Gyrinus bifarius,TRUE,"Fall, 1922",ITIS,,,,,,
Coleoptera,Gyrinus fraternus,TRUE,"Couper, 1865",ITIS,,,,,,
Coleoptera,Gyrinus maculiventris,TRUE,"LeConte, 1868",ITIS,,,,,,
Coleoptera,Gyrinus marginellus,TRUE,"Fall, 1922",ITIS,,,,,,
Coleoptera,Gyrinus pleuralis,TRUE,"Fall, 1922",GBIF,,,,,,
Coleoptera,Gyrinus plicifer,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Gyrinus woodruffi,TRUE,"Fall, 1922",ITIS,,,,,,
Coleoptera,Haliplidae,TRUE,"Aube, 1836",ITIS,,,,,,
Coleoptera,Haliplus,TRUE,"Latreille, 1802",ITIS,,,,,,
Coleoptera,Haliplus blanchardi,TRUE,"Roberts, 1913",ITIS,,,,,,
Coleoptera,Haliplus borealis,TRUE,"LeConte, 1850",ITIS,,,,,,
Coleoptera,Haliplus connexus,TRUE,"Matheson, 1912",ITIS,,,,,,
Coleoptera,Haliplus cribrarius,TRUE,"Leconte, 1950",ITIS,,,,,,
Coleoptera,Haliplus fasciatus,TRUE,"Aubé, 1838",ITIS,,,,,,
Coleoptera,Haliplus immaculicollis,TRUE,"Harris, 1828",ITIS,,,,,,
Coleoptera,Haliplus leechi,TRUE,"Wallis, 1933",ITIS,,,,,,
Coleoptera,Haliplus pantherinus,TRUE,"Aube, 1938",ITIS,,,,,,
Coleoptera,Haliplus robertsi,TRUE,"Zimmermann, 1924",ITIS,,,,,,
Coleoptera,Helichus,TRUE,"Erichson, 1847",ITIS,,,,,,
Coleoptera,Helichus basalis,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Helichus fastigiatus,TRUE,"(Say, 1824)",ITIS,,,,,,
Coleoptera,Helichus lithophilus,TRUE,"(Germar, 1824)",ITIS,,,,,,
Coleoptera,Helichus striatus,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Helichus suturalis,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Helobata larvalis,TRUE,"(Horn, 1873)",ITIS,,,,,,
Coleoptera,Helochares,TRUE,"Mulsant, 1844",ITIS,,,,,,
Coleoptera,Helochares maculicollis,TRUE,"Mulsant, 1844",ITIS,,,,,,
Coleoptera,Helochares normatus,TRUE,"(LeConte, 1861)",ITIS,,,,,,
Coleoptera,Helocombus bifidus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Helophoridae,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Helophorus,TRUE,"Fabricius, 1775",ITIS,,,,,,
Coleoptera,Helophorus linearis,TRUE,"LeConte, 1855",ITIS,,,,,,
Coleoptera,Helophorus marginicollis,TRUE,"Smetana, 1985",ITIS,,,,,,
Coleoptera,Helophorus rufipes,TRUE,"(Bosc, 1791)",Other,,,,,,
Coleoptera,Heterelmis,TRUE,"Sharp, 1882",ITIS,,,,,,
Coleoptera,Heterelmis glabra,TRUE,"(Horn, 1870)",ITIS,,,,,,
Coleoptera,Heterlimnius,TRUE,"Hinton, 1935",ITIS,,,,,,
Coleoptera,Heterlimnius corpulentus,TRUE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Heterlimnius koebelei,TRUE,"(Martin, 1927)",ITIS,,,,,,
Coleoptera,Heterosternuta,TRUE,"Strand, 1935",ITIS,,,,,,
Coleoptera,Heterosternuta jenniferae,TRUE,"(Wolfe and Matta, 1979)",ITIS,,,,,,
Coleoptera,Heterosternuta laetus,TRUE,"(Leech, 1948)",ITIS,,,,,,
Coleoptera,Heterosternuta ohionis,TRUE,"(Fall, 1917)",ITIS,,,,,,
Coleoptera,Heterosternuta pulchra,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Heterosternuta wickhami,TRUE,"(Zaitzev, 1908)",ITIS,,,,,,
Coleoptera,Hexacylloepus,TRUE,"Hinton, 1940",ITIS,,,,,,
Coleoptera,Hexacylloepus ferrugineus,TRUE,"(Horn, 1870)",ITIS,,,,,,
Coleoptera,Hornectes quadrimaculatus,TRUE,"(Horn, 1883)",ITIS,,,,,,
Coleoptera,Hydaticus,TRUE,"Leach, 1817",ITIS,,,,,,
Coleoptera,Hydraena,TRUE,"Kugelann, 1794",ITIS,,,,,,
Coleoptera,Hydraena Circulata Gr.,TRUE,,,,,,,,
Coleoptera,Hydraena pacifica,TRUE,"Perkins, 1980",ITIS,,,,,,
Coleoptera,Hydraenidae,TRUE,"Mulsant, 1844",ITIS,,,,,,
Coleoptera,Hydrobius,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Hydrobius fuscipes,TRUE,"(Linnaeus, 1758)",ITIS,,,,,,
Coleoptera,Hydrobius melaenus,TRUE,"(Germar, 1824)",ITIS,,,,,,
Coleoptera,Hydrocanthus,TRUE,"Say, 1823",ITIS,,,,,,
Coleoptera,Hydrocanthus iricolor,TRUE,"Say, 1823",ITIS,,,,,,
Coleoptera,Hydrochara,TRUE,"Berthold, 1827",ITIS,,,,,,
Coleoptera,Hydrochara soror,TRUE,"Smetana, 1980",ITIS,,,,,,
Coleoptera,Hydrochara spangleri,TRUE,"Smetana, 1980",ITIS,,,,,,
Coleoptera,Hydrochus,TRUE,"Leach, 1817",ITIS,,,,,,
Coleoptera,Hydrochus callosus,TRUE,"LeConte, 1855",ITIS,,,,,,
Coleoptera,Hydrochus granulatus,TRUE,"Blatchley, 1910",ITIS,,,,,,
Coleoptera,Hydrochus rufipes,TRUE,"Melsheimer, 1844",ITIS,,,,,,
Coleoptera,Hydrochus scabratus,TRUE,"Mulsant, 1844",ITIS,,,,,,
Coleoptera,Hydrochus squamifer,TRUE,"LeConte, 1855",ITIS,,,,,,
Coleoptera,Hydrocolus,TRUE,"Roughley and Larson in Larson, Alarie and Roughley, 2000",ITIS,,,,,,
Coleoptera,Hydrocolus deflatus,TRUE,"(Fall, 1923)",ITIS,,,,,,
Coleoptera,Hydrophilidae,TRUE,"Latreille, 1802",ITIS,,,,,,
Coleoptera,Hydrophilidae sp. (RAI Taxon # 0001),TRUE,,,,,,,,
Coleoptera,Hydrophilinae,TRUE,"Latreille, 1802",ITIS,,,,,,
Coleoptera,Hydrophilini,TRUE,"Latreille, 1802",ITIS,,,,,,
Coleoptera,Hydrophilus,TRUE,"Geoffroy, 1762",ITIS,,,,,,
Coleoptera,Hydrophilus triangularis,TRUE,"Say, 1823",ITIS,,,,,,
Coleoptera,Hydroporinae,TRUE,"Aube, 1836",ITIS,,,,,,
Coleoptera,Hydroporini,TRUE,"Aube, 1836",ITIS,,,,,,
Coleoptera,Hydroporus,TRUE,"Clairville, 1806",ITIS,,,,,,
Coleoptera,Hydroporus aulicus,TRUE,"Aube, 1838",ITIS,,,,,,
Coleoptera,Hydroporus fortis,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Hydroporus undulatus,TRUE,"Say, 1823",ITIS,,,,,,
Coleoptera,Hydroscapha natans,TRUE,"LeConte, 1874",ITIS,,,,,,
Coleoptera,Hydrovatus,TRUE,"Motschulsky, 1853",ITIS,,,,,,
Coleoptera,Hygrotus,TRUE,"Stephens, 1828",ITIS,,,,,,
Coleoptera,Hygrotus / Hydroporus,TRUE,,,,,,,,
Coleoptera,Hygrotus farctus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Hygrotus fontinalis,TRUE,"Leech, 1966",ITIS,,,,,,
Coleoptera,Hygrotus impressopunctatus,TRUE,"(Schaller, 1783)",ITIS,,,,,,
Coleoptera,Hygrotus intermedius,TRUE,"(Fall, 1919)",ITIS,,,,,,
Coleoptera,Hygrotus lutescens,TRUE,"(LeConte, 1852)",ITIS,,,,,,
Coleoptera,Hygrotus patruelis,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Hygrotus pedalis,TRUE,"(Fall, 1901)",ITIS,,,,,,
Coleoptera,Hygrotus sayi,TRUE,"J. Balfour-Browne, 1944",ITIS,,,,,,
Coleoptera,Ilybiosoma,TRUE,"Crotch, 1873",ITIS,,,,,,
Coleoptera,Ilybiosoma cordatum,TRUE,"(LeConte, 1853)",ITIS,,,,,,
Coleoptera,Ilybiosoma perplexum,TRUE,"(Sharp, 1882)",ITIS,,,,,,
Coleoptera,Ilybiosoma seriatum,TRUE,"(Say, 1823)",ITIS,,,,,,
Coleoptera,Ilybius,TRUE,"Erichson, 1832",ITIS,,,,,,
Coleoptera,Ilybius austrodiscors,TRUE,"(Larson, 1996)",ITIS,,,,,,
Coleoptera,Laccobius,TRUE,"Erichson, 1837",ITIS,,,,,,
Coleoptera,Laccobius minutoides,TRUE,"Orchymont, 1942",ITIS,,,,,,
Coleoptera,Laccobius spangleri,TRUE,"Cheary, 1971",ITIS,,,,,,
Coleoptera,Laccodytes,TRUE,"Regimbart, 1895",ITIS,,,,,,
Coleoptera,Laccophilinae,TRUE,"Gistel, 1856",ITIS,,,,,,
Coleoptera,Laccophilus,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Laccophilus fasciatus,TRUE,"Aube, 1838",ITIS,,,,,,
Coleoptera,Laccophilus maculosus,TRUE,"Say, 1823",ITIS,,,,,,
Coleoptera,Laccophilus mexicanus,TRUE,"Aube, 1838",ITIS,,,,,,
Coleoptera,Laccophilus proximus,TRUE,"Say, 1823",ITIS,,,,,,
Coleoptera,Laccornis,TRUE,"Gozis, 1914",ITIS,,,,,,
Coleoptera,Lampyridae,TRUE,"Rafinesque, 1815",ITIS,,,,,,
Coleoptera,Lara,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Lara avara,TRUE,"LeConte, 1852",ITIS,,,,,,
Coleoptera,Leconectes,TRUE,Fery & Ribera,Other,,,,,,
Coleoptera,Leconectes striatellus,TRUE,"(LeConte, 1852)",Other,,,,,,
Coleoptera,Limnebius,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Limnichoderus,TRUE,"Casey, 1889",ITIS,,,,,,
Coleoptera,Limnohydrobius,TRUE,"Reitter, 1909",Other,,,,,,
Coleoptera,Limnohydrobius melaenus,TRUE,"Short,A.E., Cole,J. and Toussaint,E.F., 2017. Phylogeny, classification and evolution of the water scavenger beetle tribe Hydrobiusini inferred from morphology and molecules (Coleoptera:Hydrophilidae:Hydrophilinae). Systematic Entomology,42(4),pp.677-691.",Other,,,,,,
Coleoptera,Liodessus,TRUE,"Guignot, 1939",ITIS,,,,,,
Coleoptera,Liodessus abjectus,TRUE,"(Sharp, 1882)",ITIS,,,,,,
Coleoptera,Liodessus affinis complex,TRUE,"(Say, 1823)",ITIS,,,,,,
Coleoptera,Liodessus crotchi,TRUE,"Nilsson, 2001",ITIS,,,,,,
Coleoptera,Liodessus flavicollis,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Liodessus obscurellus,TRUE,"(LeConte, 1852)",ITIS,,,,,,
Coleoptera,Lioporeus,TRUE,"Guignot, 1950",ITIS,,,,,,
Coleoptera,Lioporeus triangularis,TRUE,"(Fall, 1917)",ITIS,,,,,,
Coleoptera,Lutrochus,TRUE,"Erichson, 1847",ITIS,,,,,,
Coleoptera,Lutrochus laticeps,TRUE,"Casey, 1893",ITIS,,,,,,
Coleoptera,Macrelmis,TRUE,"Motschulsky, 1859",ITIS,,,,,,
Coleoptera,Macronychus,TRUE,"Muller, 1806",ITIS,,,,,,
Coleoptera,Macronychus glabratus,TRUE,"Say, 1825",ITIS,,,,,,
Coleoptera,Matinae,TRUE,"Branden, 1885",ITIS,,,,,,
Coleoptera,Matus,TRUE,"Aube, 1836",ITIS,,,,,,
Coleoptera,Matus bicarinatus,TRUE,"(Say, 1823)",ITIS,,,,,,
Coleoptera,Microcara,TRUE,"Thomson, 1859",ITIS,,,,,,
Coleoptera,Microcylloepus,TRUE,"Hinton, 1935",ITIS,,,,,,
Coleoptera,Microcylloepus formicoideus,TRUE,"Shepard, 1990",ITIS,,,,,,
Coleoptera,Microcylloepus moapus,TRUE,"La Rivers, 1949",ITIS,,,,,,
Coleoptera,Microcylloepus moapus fraxinus,TRUE,"La Rivers, 1949",ITIS,,,,,,
Coleoptera,Microcylloepus pusillus,TRUE,"(LeConte, 1852)",ITIS,,,,,,
Coleoptera,Microcylloepus similis,TRUE,"(Horn, 1870)",ITIS,,,,,,
Coleoptera,Narpus,TRUE,"Casey, 1893",ITIS,,,,,,
Coleoptera,,TRUE,"Casey, 1893",ITIS,,,,,,
Coleoptera,Narpus concolor,TRUE,"(LeConte, 1881)",ITIS,,,,,,
Coleoptera,Nebrioporus,TRUE,"Regimbart, 1906",ITIS,,,,,,
Coleoptera,Nebrioporus macronychus,TRUE,"(Shirt and Angus, 1992)",ITIS,,,,,,
Coleoptera,Nectoboreus,TRUE,Frey and Ribera 2018,ITIS,,,,,,
Coleoptera,Nectoboreus aequinoctialis,TRUE,"(Clark, 1862)",ITIS,,,,,,
Coleoptera,Nectoboreus funereus,TRUE,"(Crotch, 1873)",ITIS,,,,,,
Coleoptera,Nectoporus,TRUE,"Guignot, 1950",ITIS,,,,,,
Coleoptera,Nectoporus abbreviatus,TRUE,"(Fall, 1923)",ITIS,,,,,,
Coleoptera,Nectoporus congruus,TRUE,"(LeConte, 1878)",ITIS,,,,,,
Coleoptera,Nectoporus obesus,TRUE,"(LeConte, 1866)",ITIS,,,,,,
Coleoptera,Nectoporus sanmarkii,TRUE,"(C. R. Sahlberg, 1826)",ITIS,,,,,,
Coleoptera,Nectoporus subrotundus,TRUE,"(Fall, 1923)",ITIS,,,,,,
Coleoptera,Neobidessus,TRUE,"Young, 1967",ITIS,,,,,,
Coleoptera,Neoclypeodytes,TRUE,"Young, 1967",ITIS,,,,,,
Coleoptera,Neoelmis,TRUE,"Musgrave, 1935",ITIS,,,,,,
Coleoptera,Neoelmis caesa,TRUE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Neoporus,TRUE,"Guignot, 1931",ITIS,,,,,,
Coleoptera,Neoporus carolinus,TRUE,"(Fall, 1917)",ITIS,,,,,,
Coleoptera,Neoporus clypealis,TRUE,"(Sharp, 1882)",ITIS,,,,,,
Coleoptera,Neoporus dilatatus,TRUE,"(Fall, 1917)",ITIS,,,,,,
Coleoptera,Neoporus dimidiatus,TRUE,"(Gemminger and Harold, 1868)",ITIS,,,,,,
Coleoptera,Neoporus hybridus,TRUE,"(Aube, 1838)",ITIS,,,,,,
Coleoptera,Neoporus mellitus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Neoporus shermani,TRUE,"(Fall, 1917)",ITIS,,,,,,
Coleoptera,Neoporus striatopunctatus,TRUE,"(F. E. Melsheimer, 1844)",ITIS,,,,,,
Coleoptera,Neoporus sulcipennis,TRUE,"(Fall, 1917)",ITIS,,,,,,
Coleoptera,Neoporus tennetum,TRUE,"(Wolfe, 1984)",ITIS,,,,,,
Coleoptera,Neoporus undulatus,TRUE,"(Say, 1823)",ITIS,,,,,,
Coleoptera,Neoporus venustus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Neoporus vittatipennis,TRUE,"(Gemminger and Harold, 1868)",ITIS,,,,,,
Coleoptera,Neoporus vittatus,TRUE,"(LeConte, 1855)",ITIS,,,,,,
Coleoptera,Noteridae,TRUE,"C. G. Thomson, 1860",ITIS,,,,,,
Coleoptera,Ochthebius,TRUE,"Leach, 1815",ITIS,,,,,,
Coleoptera,Optioservus,TRUE,"Sanderson, 1954",ITIS,,,,,,
Coleoptera,Optioservus castanipennis,TRUE,"(Fall, 1925)",ITIS,,,,,,
Coleoptera,Optioservus divergens,TRUE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Optioservus elegans,TRUE,"(LeConte, 1852)",ITIS,,,,,,
Coleoptera,Optioservus Elegans Gr.,TRUE,,,,,,,,
Coleoptera,Optioservus fastiditus,TRUE,"(LeConte, 1850)",ITIS,,,,,,
Coleoptera,Optioservus Fastiditus Gr.,TRUE,,,,,,,,
Coleoptera,Optioservus heteroclitus,TRUE,"White, 1978",ITIS,,,,,,
Coleoptera,Optioservus ovalis,TRUE,"(LeConte, 1863)",ITIS,,,,,,
Coleoptera,Optioservus quadrimaculatus,TRUE,"(Horn, 1870)",ITIS,,,,,,
Coleoptera,Optioservus Quadrimaculatus Gr.,TRUE,,,,,,,,
Coleoptera,Optioservus seriatus,TRUE,"(LeConte, 1874)",ITIS,,,,,,
Coleoptera,Optioservus tardellus,TRUE,"(Fall, 1925)",ITIS,,,,,,
Coleoptera,Optioservus trivittatus,TRUE,"(Brown, 1930)",ITIS,,,,,,
Coleoptera,Ordobrevia,TRUE,"Sanderson, 1953",ITIS,,,,,,
Coleoptera,Ordobrevia nubifera,TRUE,"(Fall, 1901)",ITIS,,,,,,
Coleoptera,Oreodytes,TRUE,"Seidlitz, 1887",ITIS,,,,,,
Coleoptera,Oreodytes abbreviatus,TRUE,"(Fall, 1923)",ITIS,,,,,,
Coleoptera,Oreodytes angustior,FALSE,"(Hatch, 1928)",ITIS,,,,,,
Coleoptera,Oreodytes congruus,TRUE,"(LeConte, 1878)",ITIS,,,,,,
